Subj,Class,risk_1d
1,1,0
2,0,-6.557
3,0,-3.04
4,1,-3.04
5,1,-6.557
6,0,-3.04
7,0,-6.557
8,1,-3.517
9,1,-3.04
10,1,0
11,0,0
12,1,-3.04
13,1,0
14,1,-3.04
15,1,0
16,0,-3.04
17,0,0
18,0,-3.04
19,1,0
20,0,-3.04
21,1,0
22,1,0
23,1,0
24,0,-3.517
25,1,0
26,0,-3.04
27,0,-3.04
28,0,0
29,1,0
30,0,-3.517
31,1,-6.557
32,0,-3.517
33,0,0
34,0,0
35,1,-3.04
36,1,0
37,1,-3.04
38,1,-6.557
39,0,-3.517
40,0,0
41,1,0
42,0,0
43,0,-3.04
44,1,0
45,0,-3.517
46,0,-3.04
47,0,0
48,0,0
49,0,-6.557
50,1,-3.517
51,0,-3.517
52,1,-3.517
53,1,0
54,1,-3.517
55,0,0
56,0,0
57,1,0
58,1,0
59,0,0
60,0,0
61,1,-3.517
62,1,0
63,0,0
64,0,-3.04
65,1,0
66,0,-6.557
67,0,0
68,0,-3.517
69,0,0
70,0,-6.557
71,0,0
72,1,0
73,1,-3.04
74,0,0
75,1,0
76,0,0
77,0,0
78,0,-3.04
79,1,0
80,1,0
81,0,0
82,0,0
83,1,0
84,1,0
85,1,0
86,1,0
87,1,-6.557
88,0,0
89,0,-3.517
90,1,-3.517
91,1,-3.04
92,0,-3.04
93,0,0
94,0,-3.517
95,1,0
96,1,0
97,1,-3.517
98,1,-3.04
99,0,-3.04
100,0,0
101,0,0
102,1,-3.517
103,1,0
104,0,0
105,0,0
106,1,-6.557
107,1,-3.04
108,0,-3.04
109,0,0
110,1,0
111,0,-3.04
112,0,-3.04
113,0,0
114,0,0
115,1,0
116,0,0
117,1,0
118,0,0
119,0,0
120,0,0
121,1,0
122,1,-3.517
123,0,-3.04
124,1,0
125,1,0
126,1,0
127,1,0
128,0,-3.517
129,1,0
130,0,0
131,1,-3.517
132,0,0
133,0,0
134,1,-6.557
135,0,-3.04
136,0,-3.517
137,1,-3.517
138,0,0
139,1,0
140,0,0
141,0,0
142,1,-3.517
143,1,-3.04
144,1,0
145,0,0
146,0,0
147,0,0
148,0,-3.04
149,0,-3.04
150,0,-3.04
151,0,0
152,1,-3.04
153,1,-3.517
154,1,0
155,1,0
156,1,0
157,0,-3.517
158,0,0
159,0,-3.517
160,0,0
161,0,0
162,0,0
163,1,0
164,0,0
165,1,-3.04
166,0,-3.04
167,0,0
168,0,-3.04
169,0,0
170,0,0
171,1,0
172,1,0
173,1,0
174,1,0
175,0,-6.557
176,0,-3.517
177,0,-3.517
178,1,-3.04
179,0,-3.517
180,0,-3.04
181,0,0
182,1,-3.517
183,1,0
184,0,0
185,1,-3.04
186,1,0
187,1,-3.04
188,0,-3.517
189,1,0
190,1,-3.517
191,0,-3.517
192,0,-3.04
193,1,-6.557
194,1,-3.517
195,0,0
196,1,0
197,0,-6.557
198,0,-3.517
199,0,0
200,1,0
