Subj,Class,risk_1d
1,0,73.971
2,0,73.971
3,1,0
4,1,0
5,1,-73.971
6,1,0
7,1,-73.971
8,1,-73.971
9,0,73.971
10,1,0
11,1,0
12,1,73.971
13,1,0
14,1,-73.971
15,1,0
16,1,0
17,1,0
18,1,-73.971
19,1,0
20,0,73.971
21,1,0
22,1,73.971
23,1,0
24,1,-73.971
25,1,0
26,1,0
27,1,0
28,1,0
29,1,0
30,1,73.971
31,0,73.971
32,0,73.971
33,1,0
34,1,-73.971
35,1,73.971
36,0,73.971
37,1,0
38,1,-73.971
39,1,-73.971
40,1,-73.971
41,1,0
42,1,-73.971
43,1,0
44,1,73.971
45,1,0
46,1,0
47,1,73.971
48,1,-73.971
49,1,0
50,1,0
51,1,0
52,1,0
53,1,0
54,1,0
55,1,0
56,1,0
57,0,0
58,1,0
59,1,-73.971
60,1,73.971
61,1,0
62,1,0
63,1,0
64,1,73.971
65,1,-73.971
66,1,0
67,1,0
68,1,73.971
69,1,0
70,1,0
71,1,0
72,1,0
73,0,73.971
74,1,0
75,1,-73.971
76,1,0
77,0,73.971
78,1,73.971
79,1,0
80,1,-73.971
81,1,0
82,1,0
83,1,0
84,1,0
85,1,0
86,1,-73.971
87,1,0
88,1,-73.971
89,1,0
90,1,0
91,1,0
92,1,0
93,1,0
94,0,73.971
95,1,-73.971
96,1,0
97,1,-73.971
98,1,73.971
99,1,0
100,1,0
101,1,0
102,1,-73.971
103,1,0
104,1,0
105,1,0
106,1,0
107,1,0
108,0,73.971
109,1,-73.971
110,1,73.971
111,1,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,1,-73.971
118,0,-73.971
119,0,73.971
120,0,0
121,0,0
122,0,0
123,0,0
124,0,73.971
125,0,0
126,0,73.971
127,0,73.971
128,0,0
129,0,0
130,0,0
131,0,0
132,0,0
133,0,0
134,0,73.971
135,0,-73.971
136,0,0
137,0,0
138,0,0
139,0,73.971
140,0,0
141,0,0
142,0,73.971
143,0,0
144,0,0
145,0,73.971
146,0,73.971
147,0,0
148,0,-73.971
149,0,73.971
150,0,73.971
151,0,0
152,0,-73.971
153,0,73.971
154,0,73.971
155,1,-73.971
156,0,73.971
157,0,-73.971
158,1,-73.971
159,0,0
160,0,-73.971
161,0,0
162,0,0
163,1,-73.971
164,1,-73.971
165,0,0
166,1,-73.971
167,0,-73.971
168,0,0
169,0,0
170,0,0
171,1,-73.971
172,0,0
173,0,-73.971
174,0,-73.971
175,0,0
176,0,0
177,0,0
178,0,0
179,0,0
180,1,-73.971
181,0,0
182,0,73.971
183,0,0
184,0,0
185,1,-73.971
186,0,0
187,0,73.971
188,0,0
189,0,-73.971
190,0,0
191,0,0
192,1,-73.971
193,0,0
194,0,73.971
195,0,-73.971
196,0,0
197,1,-73.971
198,0,-73.971
199,0,73.971
200,0,0
